Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
0,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
0,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
0,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
0,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
0,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
0,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
1,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
1,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
1,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
1,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
1,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
1,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
1,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
2,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
2,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
2,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
2,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
2,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
2,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
2,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
3,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
3,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
3,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
3,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
3,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
3,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
3,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
4,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
4,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
4,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
4,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
4,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
4,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
4,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
5,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
5,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
5,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
5,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
5,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
5,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
5,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
6,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
6,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
6,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
6,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
6,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
6,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
6,intersection ensemble,0.8518518518518519,1,0.5416666666666666,0.9308755760368663
7,function,0.8333333333333334,1,0.6058201058201059,0.9032258064516129
7,line,0.8333333333333334,1,0.5952380952380952,0.9032258064516129
7,branch,0.8148148148148148,1,0.5238095238095238,0.9032258064516129
7,ga_multi,0.8148148148148148,1,0.5285714285714286,0.9032258064516129
7,majority ensemble,0.8333333333333334,4,0.525,0.9078341013824884
7,union ensemble,0.7962962962962963,4,0.5541958041958043,0.880184331797235
