Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
14,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
14,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
14,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
14,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
15,function,0.2857142857142857,1,0.539344262295082,0.5
15,line,0.19047619047619047,5,0.5636451301832208,0.5
15,branch,0.19047619047619047,7,0.5646094503375121,0.5
15,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
15,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
15,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
15,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
16,function,0.2857142857142857,1,0.539344262295082,0.5
16,line,0.19047619047619047,5,0.5636451301832208,0.5
16,branch,0.19047619047619047,7,0.5646094503375121,0.5
16,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
16,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
16,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
16,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
17,function,0.2857142857142857,1,0.539344262295082,0.5
17,line,0.19047619047619047,5,0.5636451301832208,0.5
17,branch,0.19047619047619047,7,0.5646094503375121,0.5
17,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
17,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
17,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
17,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
18,function,0.2857142857142857,1,0.539344262295082,0.5
18,line,0.19047619047619047,5,0.5636451301832208,0.5
18,branch,0.19047619047619047,7,0.5646094503375121,0.5
18,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
18,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
18,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
18,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
19,function,0.2857142857142857,1,0.539344262295082,0.5
19,line,0.19047619047619047,5,0.5636451301832208,0.5
19,branch,0.19047619047619047,7,0.5646094503375121,0.5
19,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
19,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
19,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
19,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
20,function,0.2857142857142857,1,0.539344262295082,0.5
20,line,0.19047619047619047,5,0.5636451301832208,0.5
20,branch,0.19047619047619047,7,0.5646094503375121,0.5
20,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
20,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
20,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
20,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
21,function,0.2857142857142857,1,0.539344262295082,0.5
21,line,0.19047619047619047,5,0.5636451301832208,0.5
21,branch,0.19047619047619047,7,0.5646094503375121,0.5
21,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
21,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
21,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
21,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
22,function,0.2857142857142857,1,0.539344262295082,0.5
22,line,0.19047619047619047,5,0.5636451301832208,0.5
22,branch,0.19047619047619047,7,0.5646094503375121,0.5
22,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
22,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
22,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
22,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
23,function,0.2857142857142857,1,0.539344262295082,0.5
23,line,0.19047619047619047,5,0.5636451301832208,0.5
23,branch,0.19047619047619047,7,0.5646094503375121,0.5
23,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
23,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
23,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
23,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
24,function,0.2857142857142857,1,0.539344262295082,0.5
24,line,0.19047619047619047,5,0.5636451301832208,0.5
24,branch,0.19047619047619047,7,0.5646094503375121,0.5
24,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
24,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
24,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
24,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
25,function,0.2857142857142857,1,0.539344262295082,0.5
25,line,0.19047619047619047,5,0.5636451301832208,0.5
25,branch,0.19047619047619047,7,0.5646094503375121,0.5
25,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
25,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
25,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
25,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
26,function,0.2857142857142857,1,0.539344262295082,0.5
26,line,0.19047619047619047,5,0.5636451301832208,0.5
26,branch,0.19047619047619047,7,0.5646094503375121,0.5
26,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
26,majority ensemble,0.19047619047619047,1,0.8728813559322034,0.5163934426229508
26,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
26,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
27,function,0.2857142857142857,1,0.539344262295082,0.5
27,line,0.19047619047619047,5,0.5636451301832208,0.5
27,branch,0.19047619047619047,7,0.5646094503375121,0.5
27,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
27,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
27,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
27,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
28,function,0.2857142857142857,1,0.539344262295082,0.5
28,line,0.19047619047619047,5,0.5636451301832208,0.5
28,branch,0.19047619047619047,7,0.5646094503375121,0.5
28,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
28,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
28,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
28,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
29,function,0.2857142857142857,1,0.539344262295082,0.5
29,line,0.19047619047619047,5,0.5636451301832208,0.5
29,branch,0.19047619047619047,7,0.5646094503375121,0.5
29,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
29,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
29,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
29,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
30,function,0.2857142857142857,1,0.539344262295082,0.5
30,line,0.19047619047619047,5,0.5636451301832208,0.5
30,branch,0.19047619047619047,7,0.5646094503375121,0.5
30,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
30,majority ensemble,0.19047619047619047,1,0.8770491803278688,0.5
30,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
30,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
31,function,0.2857142857142857,1,0.539344262295082,0.5
31,line,0.19047619047619047,5,0.5636451301832208,0.5
31,branch,0.19047619047619047,7,0.5646094503375121,0.5
31,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
31,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
31,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
31,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
32,function,0.2857142857142857,1,0.539344262295082,0.5
32,line,0.19047619047619047,5,0.5636451301832208,0.5
32,branch,0.19047619047619047,7,0.5646094503375121,0.5
32,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
32,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
32,union ensemble,0.19047619047619047,1,0.8901143790849673,0.4098360655737705
32,intersection ensemble,0.2857142857142857,1,0.8631944444444444,0.6065573770491803
33,function,0.2857142857142857,1,0.539344262295082,0.5
33,line,0.19047619047619047,5,0.5636451301832208,0.5
33,branch,0.19047619047619047,7,0.5646094503375121,0.5
33,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
33,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
33,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
33,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
34,function,0.2857142857142857,1,0.539344262295082,0.5
34,line,0.19047619047619047,5,0.5636451301832208,0.5
34,branch,0.19047619047619047,7,0.5646094503375121,0.5
34,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
34,majority ensemble,0.19047619047619047,1,0.8728813559322034,0.5163934426229508
34,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
34,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
35,function,0.2857142857142857,1,0.539344262295082,0.5
35,line,0.19047619047619047,5,0.5636451301832208,0.5
35,branch,0.19047619047619047,7,0.5646094503375121,0.5
35,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
35,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
35,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
35,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
36,function,0.2857142857142857,1,0.539344262295082,0.5
36,line,0.19047619047619047,5,0.5636451301832208,0.5
36,branch,0.19047619047619047,7,0.5646094503375121,0.5
36,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
36,majority ensemble,0.19047619047619047,1,0.8728813559322034,0.5163934426229508
36,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
36,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
37,function,0.2857142857142857,1,0.539344262295082,0.5
37,line,0.19047619047619047,5,0.5636451301832208,0.5
37,branch,0.19047619047619047,7,0.5646094503375121,0.5
37,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
37,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
37,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
37,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
38,function,0.2857142857142857,1,0.539344262295082,0.5
38,line,0.19047619047619047,5,0.5636451301832208,0.5
38,branch,0.19047619047619047,7,0.5646094503375121,0.5
38,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
38,majority ensemble,0.19047619047619047,1,0.8728813559322034,0.5163934426229508
38,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
38,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
39,function,0.2857142857142857,1,0.539344262295082,0.5
39,line,0.19047619047619047,5,0.5636451301832208,0.5
39,branch,0.19047619047619047,7,0.5646094503375121,0.5
39,ga_multi,0.19047619047619047,5,0.5414657666345227,0.5
39,majority ensemble,0.19047619047619047,1,0.875,0.5081967213114754
39,union ensemble,0.19047619047619047,1,0.8916196615632555,0.4016393442622951
39,intersection ensemble,0.2857142857142857,1,0.8602836879432624,0.6147540983606558
