Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.7333333333333333,17,0.8307291666666666,0.5
0,line,0.7333333333333333,10,0.80859375,0.5
0,branch,0.7333333333333333,11,0.78515625,0.5
0,ga_multi,0.7333333333333333,16,0.82421875,0.5
0,majority ensemble,0.7333333333333333,1,0.9914285714285714,0.5442708333333334
0,union ensemble,0.7333333333333333,1,0.9939516129032259,0.3541666666666667
0,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
1,function,0.7333333333333333,17,0.8307291666666666,0.5
1,line,0.7333333333333333,10,0.80859375,0.5
1,branch,0.7333333333333333,11,0.78515625,0.5
1,ga_multi,0.7333333333333333,16,0.82421875,0.5
1,majority ensemble,0.7333333333333333,1,0.9916201117318436,0.5338541666666666
1,union ensemble,0.7333333333333333,1,0.994,0.3489583333333333
1,intersection ensemble,0.7333333333333333,1,0.9889705882352942,0.6458333333333334
2,function,0.7333333333333333,17,0.8307291666666666,0.5
2,line,0.7333333333333333,10,0.80859375,0.5
2,branch,0.7333333333333333,11,0.78515625,0.5
2,ga_multi,0.7333333333333333,16,0.82421875,0.5
2,majority ensemble,0.7333333333333333,1,0.9914285714285714,0.5442708333333334
2,union ensemble,0.7333333333333333,1,0.9939271255060729,0.3567708333333333
2,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
3,function,0.7333333333333333,17,0.8307291666666666,0.5
3,line,0.7333333333333333,10,0.80859375,0.5
3,branch,0.7333333333333333,11,0.78515625,0.5
3,ga_multi,0.7333333333333333,16,0.82421875,0.5
3,majority ensemble,0.7333333333333333,1,0.9915730337078651,0.5364583333333334
3,union ensemble,0.7333333333333333,1,0.9939271255060729,0.3567708333333333
3,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
4,function,0.7333333333333333,17,0.8307291666666666,0.5
4,line,0.7333333333333333,10,0.80859375,0.5
4,branch,0.7333333333333333,11,0.78515625,0.5
4,ga_multi,0.7333333333333333,16,0.82421875,0.5
4,majority ensemble,0.7333333333333333,1,0.9916666666666667,0.53125
4,union ensemble,0.7333333333333333,1,0.9939516129032259,0.3541666666666667
4,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
5,function,0.7333333333333333,17,0.8307291666666666,0.5
5,line,0.7333333333333333,10,0.80859375,0.5
5,branch,0.7333333333333333,11,0.78515625,0.5
5,ga_multi,0.7333333333333333,16,0.82421875,0.5
5,majority ensemble,0.7333333333333333,1,0.9914772727272727,0.5416666666666666
5,union ensemble,0.7333333333333333,1,0.9939024390243902,0.359375
5,intersection ensemble,0.7333333333333333,1,0.9892086330935251,0.6380208333333334
6,function,0.7333333333333333,17,0.8307291666666666,0.5
6,line,0.7333333333333333,10,0.80859375,0.5
6,branch,0.7333333333333333,11,0.78515625,0.5
6,ga_multi,0.7333333333333333,16,0.82421875,0.5
6,majority ensemble,0.7333333333333333,1,0.9914285714285714,0.5442708333333334
6,union ensemble,0.7333333333333333,1,0.9939759036144579,0.3515625
6,intersection ensemble,0.7333333333333333,1,0.9888888888888888,0.6484375
7,function,0.7333333333333333,17,0.8307291666666666,0.5
7,line,0.7333333333333333,10,0.80859375,0.5
7,branch,0.7333333333333333,11,0.78515625,0.5
7,ga_multi,0.7333333333333333,16,0.82421875,0.5
7,majority ensemble,0.7333333333333333,1,0.9915730337078651,0.5364583333333334
7,union ensemble,0.7333333333333333,1,0.9939024390243902,0.359375
7,intersection ensemble,0.7333333333333333,1,0.9892086330935251,0.6380208333333334
8,function,0.7333333333333333,17,0.8307291666666666,0.5
8,line,0.7333333333333333,10,0.80859375,0.5
8,branch,0.7333333333333333,11,0.78515625,0.5
8,ga_multi,0.7333333333333333,16,0.82421875,0.5
8,majority ensemble,0.7333333333333333,1,0.9916201117318436,0.5338541666666666
8,union ensemble,0.7333333333333333,1,0.994,0.3489583333333333
8,intersection ensemble,0.7333333333333333,1,0.9888059701492536,0.6510416666666666
9,function,0.7333333333333333,17,0.8307291666666666,0.5
9,line,0.7333333333333333,10,0.80859375,0.5
9,branch,0.7333333333333333,11,0.78515625,0.5
9,ga_multi,0.7333333333333333,16,0.82421875,0.5
9,majority ensemble,0.7333333333333333,1,0.9913294797687862,0.5494791666666666
9,union ensemble,0.7333333333333333,1,0.9940476190476191,0.34375
9,intersection ensemble,0.7333333333333333,1,0.9888059701492536,0.6510416666666666
10,function,0.7333333333333333,17,0.8307291666666666,0.5
10,line,0.7333333333333333,10,0.80859375,0.5
10,branch,0.7333333333333333,11,0.78515625,0.5
10,ga_multi,0.7333333333333333,16,0.82421875,0.5
10,majority ensemble,0.7333333333333333,1,0.9913793103448276,0.546875
10,union ensemble,0.7333333333333333,1,0.9939759036144579,0.3515625
10,intersection ensemble,0.7333333333333333,1,0.9889705882352942,0.6458333333333334
11,function,0.7333333333333333,17,0.8307291666666666,0.5
11,line,0.7333333333333333,10,0.80859375,0.5
11,branch,0.7333333333333333,11,0.78515625,0.5
11,ga_multi,0.7333333333333333,16,0.82421875,0.5
11,majority ensemble,0.7333333333333333,1,0.9915254237288136,0.5390625
11,union ensemble,0.7333333333333333,1,0.9940239043824701,0.3463541666666667
11,intersection ensemble,0.7333333333333333,1,0.9888888888888888,0.6484375
12,function,0.7333333333333333,17,0.8307291666666666,0.5
12,line,0.7333333333333333,10,0.80859375,0.5
12,branch,0.7333333333333333,11,0.78515625,0.5
12,ga_multi,0.7333333333333333,16,0.82421875,0.5
12,majority ensemble,0.7333333333333333,1,0.9915254237288136,0.5390625
12,union ensemble,0.7333333333333333,1,0.9939516129032259,0.3541666666666667
12,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
13,function,0.7333333333333333,17,0.8307291666666666,0.5
13,line,0.7333333333333333,10,0.80859375,0.5
13,branch,0.7333333333333333,11,0.78515625,0.5
13,ga_multi,0.7333333333333333,16,0.82421875,0.5
13,majority ensemble,0.7333333333333333,1,0.9914772727272727,0.5416666666666666
13,union ensemble,0.7333333333333333,1,0.9939516129032259,0.3541666666666667
13,intersection ensemble,0.7333333333333333,1,0.989051094890511,0.6432291666666666
14,function,0.7333333333333333,17,0.8307291666666666,0.5
14,line,0.7333333333333333,10,0.80859375,0.5
14,branch,0.7333333333333333,11,0.78515625,0.5
14,ga_multi,0.7333333333333333,16,0.82421875,0.5
14,majority ensemble,0.7333333333333333,1,0.9917127071823205,0.5286458333333334
14,union ensemble,0.7333333333333333,1,0.9939024390243902,0.359375
14,intersection ensemble,0.7333333333333333,1,0.9891304347826088,0.640625
15,function,0.7333333333333333,17,0.8307291666666666,0.5
15,line,0.7333333333333333,10,0.80859375,0.5
15,branch,0.7333333333333333,11,0.78515625,0.5
15,ga_multi,0.7333333333333333,16,0.82421875,0.5
