Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
0,line,0.7619047619047619,5,0.325,0.9016393442622951
0,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
0,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
0,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
0,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
0,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
1,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
1,line,0.7619047619047619,5,0.325,0.9016393442622951
1,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
1,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
1,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
1,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
1,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
2,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
2,line,0.7619047619047619,5,0.325,0.9016393442622951
2,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
2,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
2,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
2,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
2,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
3,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
3,line,0.7619047619047619,5,0.325,0.9016393442622951
3,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
3,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
3,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
3,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
3,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
4,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
4,line,0.7619047619047619,5,0.325,0.9016393442622951
4,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
4,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
4,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
4,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
4,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
5,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
5,line,0.7619047619047619,5,0.325,0.9016393442622951
5,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
5,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
5,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
5,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
5,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
6,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
6,line,0.7619047619047619,5,0.325,0.9016393442622951
6,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
6,ga_multi,0.7619047619047619,5,0.37500000000000006,0.9016393442622951
6,majority ensemble,0.7619047619047619,1,0.6249999999999999,0.9016393442622951
6,union ensemble,0.7142857142857143,1,0.7777777777777778,0.8770491803278688
6,intersection ensemble,0.7619047619047619,1,0.6777777777777778,0.9262295081967213
7,function,0.7142857142857143,1,0.4861111111111111,0.9016393442622951
7,line,0.7619047619047619,5,0.325,0.9016393442622951
7,branch,0.7619047619047619,7,0.2416666666666666,0.9016393442622951
