Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
7,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
7,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
8,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
8,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
8,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
8,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
8,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
8,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
8,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
9,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
9,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
9,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
9,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
9,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
9,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
9,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
10,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
10,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
10,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
10,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
10,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
10,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
10,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
11,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
11,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
11,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
11,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
11,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
11,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
11,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
12,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
12,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
12,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
12,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
12,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
12,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
12,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
13,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
13,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
13,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
13,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
13,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
13,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
