Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
8,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
8,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
8,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
8,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
8,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
9,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
9,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
9,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
9,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
9,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
9,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
9,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
10,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
10,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
10,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
10,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
10,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
10,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
10,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
11,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
11,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
11,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
11,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
11,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
11,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
11,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
12,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
12,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
12,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
12,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
12,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
12,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
12,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
13,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
13,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
13,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
13,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
13,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
13,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
13,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
14,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
14,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
14,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
14,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
14,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
14,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
14,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
15,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
15,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
15,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
15,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
15,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
15,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
15,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
16,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
16,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
16,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
16,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
16,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
16,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
16,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
17,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
17,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
17,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
17,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
17,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
17,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
17,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
18,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
18,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
18,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
18,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
18,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
18,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
18,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
19,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
19,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
19,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
19,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
19,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
19,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
19,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
20,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
20,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
20,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
20,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
20,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
20,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
20,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
21,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
21,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
21,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
21,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
21,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
21,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
21,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
22,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
22,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
22,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
22,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
22,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
22,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
22,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
23,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
23,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
23,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
23,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
23,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
23,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
23,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
24,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
24,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
24,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
24,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
24,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
24,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
24,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
25,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
25,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
25,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
25,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
25,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
25,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
25,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
26,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
26,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
26,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
26,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
26,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
26,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
26,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
27,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
27,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
27,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
27,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
27,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
27,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
27,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
28,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
28,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
28,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
28,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
28,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
28,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
28,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
29,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
29,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
29,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
29,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
29,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
29,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
29,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
30,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
30,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
30,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
30,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
30,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
30,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
30,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
31,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
31,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
31,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
31,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
31,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
31,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
31,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
32,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
32,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
32,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
32,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
32,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
32,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
32,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
33,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
33,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
33,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
33,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
33,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
33,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
33,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
34,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
34,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
34,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
34,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
34,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
34,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
34,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
35,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
35,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
35,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
35,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
35,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
35,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
35,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
36,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
36,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
36,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
36,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
36,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
36,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
36,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
37,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
37,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
37,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
37,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
37,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
37,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
37,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
38,function,0.4489795918367347,8,0.38847039129525,0.5014084507042254
38,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
38,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
38,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
38,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
38,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
38,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
39,function,0.4489795918367347,8,0.38826114249843063,0.5014084507042254
39,line,0.4897959183673469,11,0.3761581920903954,0.5014084507042254
39,branch,0.7142857142857143,13,0.4386602098466505,0.5014084507042254
39,ga_multi,0.4897959183673469,10,0.348135593220339,0.5014084507042254
39,majority ensemble,0.4897959183673469,1,0.965,0.5154929577464789
39,union ensemble,0.4489795918367347,1,0.9676145339652449,0.4056338028169014
39,intersection ensemble,0.7346938775510204,1,0.9539007092198581,0.6028169014084507
