Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.8333333333333334,1,0.5681818181818181,0.9
0,line,0.8333333333333334,1,0.6818181818181818,0.9
0,branch,0.75,1,0.5454545454545454,0.9
0,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
0,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
0,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
0,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
1,function,0.8333333333333334,1,0.5681818181818181,0.9
1,line,0.8333333333333334,1,0.6818181818181818,0.9
1,branch,0.75,1,0.5454545454545454,0.9
1,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
1,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
1,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
1,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
2,function,0.8333333333333334,1,0.5681818181818181,0.9
2,line,0.8333333333333334,1,0.6818181818181818,0.9
2,branch,0.75,1,0.5454545454545454,0.9
2,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
2,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
2,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
2,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
3,function,0.8333333333333334,1,0.5681818181818181,0.9
3,line,0.8333333333333334,1,0.6818181818181818,0.9
3,branch,0.75,1,0.5454545454545454,0.9
3,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
3,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
3,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
3,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
4,function,0.8333333333333334,1,0.5681818181818181,0.9
4,line,0.8333333333333334,1,0.6818181818181818,0.9
4,branch,0.75,1,0.5454545454545454,0.9
4,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
4,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
4,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
4,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
5,function,0.8333333333333334,1,0.5681818181818181,0.9
5,line,0.8333333333333334,1,0.6818181818181818,0.9
5,branch,0.75,1,0.5454545454545454,0.9
5,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
5,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
5,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
5,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
6,function,0.8333333333333334,1,0.5681818181818181,0.9
6,line,0.8333333333333334,1,0.6818181818181818,0.9
6,branch,0.75,1,0.5454545454545454,0.9
6,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
6,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
6,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
6,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
7,function,0.8333333333333334,1,0.5681818181818181,0.9
7,line,0.8333333333333334,1,0.6818181818181818,0.9
7,branch,0.75,1,0.5454545454545454,0.9
7,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
7,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
7,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
7,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
8,function,0.8333333333333334,1,0.5681818181818181,0.9
8,line,0.8333333333333334,1,0.6818181818181818,0.9
8,branch,0.75,1,0.5454545454545454,0.9
8,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
8,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
8,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
8,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
9,function,0.8333333333333334,1,0.5681818181818181,0.9
9,line,0.8333333333333334,1,0.6818181818181818,0.9
9,branch,0.75,1,0.5454545454545454,0.9
9,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
9,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
9,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
9,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
10,function,0.8333333333333334,1,0.5681818181818181,0.9
10,line,0.8333333333333334,1,0.6818181818181818,0.9
10,branch,0.75,1,0.5454545454545454,0.9
10,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
10,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
10,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
10,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
11,function,0.8333333333333334,1,0.5681818181818181,0.9
11,line,0.8333333333333334,1,0.6818181818181818,0.9
11,branch,0.75,1,0.5454545454545454,0.9
11,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
11,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
11,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
11,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
12,function,0.8333333333333334,1,0.5681818181818181,0.9
12,line,0.8333333333333334,1,0.6818181818181818,0.9
12,branch,0.75,1,0.5454545454545454,0.9
12,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
12,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
12,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
12,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
13,function,0.8333333333333334,1,0.5681818181818181,0.9
13,line,0.8333333333333334,1,0.6818181818181818,0.9
13,branch,0.75,1,0.5454545454545454,0.9
13,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
13,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
13,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
13,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
14,function,0.8333333333333334,1,0.5681818181818181,0.9
14,line,0.8333333333333334,1,0.6818181818181818,0.9
14,branch,0.75,1,0.5454545454545454,0.9
14,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
14,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
14,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
14,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
15,function,0.8333333333333334,1,0.5681818181818181,0.9
15,line,0.8333333333333334,1,0.6818181818181818,0.9
15,branch,0.75,1,0.5454545454545454,0.9
15,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
15,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
15,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
15,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
16,function,0.8333333333333334,1,0.5681818181818181,0.9
16,line,0.8333333333333334,1,0.6818181818181818,0.9
16,branch,0.75,1,0.5454545454545454,0.9
16,ga_multi,0.8333333333333334,1,0.7272727272727273,0.9
16,majority ensemble,0.8333333333333334,3,0.4722222222222222,0.9181818181818182
16,union ensemble,0.7083333333333334,2,0.6428571428571429,0.8272727272727273
16,intersection ensemble,0.9166666666666666,2,0.5,0.9545454545454546
17,function,0.8333333333333334,1,0.5681818181818181,0.9
17,line,0.8333333333333334,1,0.6818181818181818,0.9
17,branch,0.75,1,0.5454545454545454,0.9
