Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
0,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
0,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
0,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
0,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
0,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
0,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
1,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
1,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
1,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
1,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
1,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
1,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
1,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
2,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
2,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
2,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
2,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
2,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
2,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
2,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
3,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
3,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
3,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
3,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
3,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
3,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
3,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
4,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
4,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
4,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
4,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
4,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
4,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
4,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
5,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
5,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
5,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
5,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
5,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
5,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
5,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
6,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
6,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
6,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
6,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
6,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
6,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
6,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
7,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
7,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
7,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
7,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
7,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
7,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
7,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
8,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
8,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
8,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
8,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
8,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
8,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
8,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
9,function,0.8775510204081632,8,0.5757575757575758,0.752112676056338
9,line,0.8775510204081632,11,0.4621212121212121,0.752112676056338
9,branch,0.9183673469387755,13,0.45454545454545453,0.752112676056338
9,ga_multi,0.8775510204081632,10,0.4450757575757576,0.752112676056338
9,majority ensemble,0.8979591836734694,2,0.85375,0.7746478873239436
9,union ensemble,0.8367346938775511,1,0.9661016949152542,0.6676056338028169
9,intersection ensemble,0.9591836734693877,8,0.788135593220339,0.8338028169014085
