Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
15,function,0.0,1,0.8981981981981981,0.5
15,line,0.0,1,0.9603603603603603,0.5
15,branch,0.0,1,0.8495495495495495,0.5
15,ga_multi,0.0,1,0.8684684684684685,0.5
15,majority ensemble,0.0,3,0.7530487804878049,0.5567567567567567
15,union ensemble,0.0,5,0.7530864197530864,0.34324324324324323
15,intersection ensemble,0.0,2,0.7653846153846153,0.6486486486486487
16,function,0.0,1,0.8963963963963963,0.5
16,line,0.0,1,0.9603603603603603,0.5
16,branch,0.0,1,0.8495495495495495,0.5
16,ga_multi,0.0,1,0.8684684684684685,0.5
16,majority ensemble,0.0,3,0.7530864197530864,0.5621621621621622
16,union ensemble,0.0,6,0.7496570644718793,0.34324324324324323
16,intersection ensemble,0.0,1,0.772609819121447,0.6513513513513514
17,function,0.0,1,0.8891891891891892,0.5
17,line,0.0,1,0.9603603603603603,0.5
17,branch,0.0,1,0.8495495495495495,0.5
17,ga_multi,0.0,1,0.8684684684684685,0.5
17,majority ensemble,0.0,3,0.7541152263374485,0.5621621621621622
17,union ensemble,0.0,5,0.7524204702627939,0.34864864864864864
17,intersection ensemble,0.0,2,0.7664141414141414,0.6432432432432432
18,function,0.0,1,0.8918918918918919,0.5
18,line,0.0,1,0.9603603603603603,0.5
18,branch,0.0,1,0.8495495495495495,0.5
18,ga_multi,0.0,1,0.8684684684684685,0.5
18,majority ensemble,0.0,3,0.7525562372188139,0.5594594594594594
18,union ensemble,0.0,5,0.7534153005464481,0.34054054054054056
18,intersection ensemble,0.0,2,0.7648578811369509,0.6513513513513514
19,function,0.0,1,0.8864864864864864,0.5
19,line,0.0,1,0.9603603603603603,0.5
19,branch,0.0,1,0.8495495495495495,0.5
19,ga_multi,0.0,1,0.8684684684684685,0.5
19,majority ensemble,0.0,3,0.7530487804878049,0.5567567567567567
19,union ensemble,0.0,5,0.7524204702627939,0.34864864864864864
19,intersection ensemble,0.0,2,0.7653846153846153,0.6486486486486487
20,function,0.0,1,0.8954954954954955,0.5
20,line,0.0,1,0.9603603603603603,0.5
20,branch,0.0,1,0.8495495495495495,0.5
20,ga_multi,0.0,1,0.8684684684684685,0.5
20,majority ensemble,0.0,3,0.7520080321285141,0.5513513513513514
20,union ensemble,0.0,5,0.7527548209366391,0.34594594594594597
20,intersection ensemble,0.0,2,0.7666666666666666,0.6486486486486487
21,function,0.0,1,0.8981981981981981,0.5
21,line,0.0,1,0.9603603603603603,0.5
21,branch,0.0,1,0.8495495495495495,0.5
21,ga_multi,0.0,1,0.8684684684684685,0.5
21,majority ensemble,0.0,3,0.7535787321063394,0.5594594594594594
21,union ensemble,0.0,5,0.7520491803278688,0.34054054054054056
21,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
22,function,0.0,1,0.8945945945945946,0.5
22,line,0.0,1,0.9603603603603603,0.5
22,branch,0.0,1,0.8495495495495495,0.5
22,ga_multi,0.0,1,0.8684684684684685,0.5
22,majority ensemble,0.0,3,0.7530864197530864,0.5621621621621622
22,union ensemble,0.0,5,0.7520491803278688,0.34054054054054056
22,intersection ensemble,0.0,1,0.773076923076923,0.6486486486486487
23,function,0.0,1,0.8864864864864864,0.5
23,line,0.0,1,0.9603603603603603,0.5
23,branch,0.0,1,0.8495495495495495,0.5
23,ga_multi,0.0,1,0.8684684684684685,0.5
23,majority ensemble,0.0,3,0.7530864197530864,0.5621621621621622
23,union ensemble,0.0,5,0.7523809523809524,0.33783783783783783
23,intersection ensemble,0.0,1,0.7717948717948717,0.6486486486486487
24,function,0.0,1,0.8972972972972972,0.5
24,line,0.0,1,0.9603603603603603,0.5
24,branch,0.0,1,0.8495495495495495,0.5
24,ga_multi,0.0,1,0.8684684684684685,0.5
24,majority ensemble,0.0,4,0.7484848484848485,0.5540540540540541
24,union ensemble,0.0,5,0.7527548209366391,0.34594594594594597
24,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
25,function,0.0,1,0.8981981981981981,0.5
25,line,0.0,1,0.9603603603603603,0.5
25,branch,0.0,1,0.8495495495495495,0.5
25,ga_multi,0.0,1,0.8684684684684685,0.5
25,majority ensemble,0.0,4,0.7484848484848485,0.5540540540540541
25,union ensemble,0.0,5,0.7527548209366391,0.34594594594594597
25,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
26,function,0.0,1,0.8891891891891892,0.5
26,line,0.0,1,0.9603603603603603,0.5
26,branch,0.0,1,0.8495495495495495,0.5
26,ga_multi,0.0,1,0.8684684684684685,0.5
26,majority ensemble,0.0,3,0.7525562372188139,0.5594594594594594
26,union ensemble,0.0,5,0.7523809523809524,0.33783783783783783
26,intersection ensemble,0.0,1,0.772609819121447,0.6513513513513514
27,function,0.0,1,0.8864864864864864,0.5
27,line,0.0,1,0.9603603603603603,0.5
27,branch,0.0,1,0.8495495495495495,0.5
27,ga_multi,0.0,1,0.8684684684684685,0.5
27,majority ensemble,0.0,3,0.7540650406504065,0.5567567567567567
27,union ensemble,0.0,5,0.7520491803278688,0.34054054054054056
27,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
28,function,0.0,1,0.8981981981981981,0.5
28,line,0.0,1,0.9603603603603603,0.5
28,branch,0.0,1,0.8495495495495495,0.5
28,ga_multi,0.0,1,0.8684684684684685,0.5
28,majority ensemble,0.0,3,0.7535787321063394,0.5594594594594594
28,union ensemble,0.0,6,0.75,0.34054054054054056
28,intersection ensemble,0.0,1,0.7717948717948717,0.6486486486486487
29,function,0.0,1,0.8972972972972972,0.5
29,line,0.0,1,0.9603603603603603,0.5
29,branch,0.0,1,0.8495495495495495,0.5
29,ga_multi,0.0,1,0.8684684684684685,0.5
29,majority ensemble,0.0,3,0.7545454545454545,0.5540540540540541
29,union ensemble,0.0,5,0.7530864197530864,0.34324324324324323
29,intersection ensemble,0.0,2,0.7648578811369509,0.6513513513513514
30,function,0.0,1,0.8891891891891892,0.5
30,line,0.0,1,0.9603603603603603,0.5
30,branch,0.0,1,0.8495495495495495,0.5
30,ga_multi,0.0,1,0.8684684684684685,0.5
30,majority ensemble,0.0,3,0.7541152263374485,0.5621621621621622
30,union ensemble,0.0,5,0.7523809523809524,0.33783783783783783
30,intersection ensemble,0.0,1,0.7708333333333334,0.654054054054054
31,function,0.0,1,0.8954954954954955,0.5
31,line,0.0,1,0.9603603603603603,0.5
31,branch,0.0,1,0.8495495495495495,0.5
31,ga_multi,0.0,1,0.8684684684684685,0.5
