Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
23,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
23,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
23,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
24,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
24,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
24,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
24,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
24,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
24,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
24,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
25,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
25,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
25,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
25,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
25,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
25,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
25,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
26,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
26,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
26,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
26,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
26,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
26,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
26,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
27,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
27,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
27,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
27,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
27,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
27,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
27,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
28,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
28,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
28,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
28,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
28,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
28,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
28,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
29,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
29,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
29,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
29,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
29,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
29,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
29,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
30,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
30,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
30,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
30,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
30,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
30,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
30,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
31,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
31,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
31,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
31,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
31,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
31,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
31,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
32,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
32,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
32,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
32,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
32,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
32,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
32,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
33,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
33,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
33,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
33,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
33,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
33,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
33,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
34,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
34,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
34,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
34,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
34,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
34,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
34,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
35,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
35,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
35,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
35,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
35,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
35,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
35,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
36,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
36,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
36,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
36,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
36,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
36,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
36,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
37,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
37,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
37,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
37,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
37,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
37,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
37,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
38,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
38,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
38,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
38,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
38,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
38,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
38,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
39,function,0.46296296296296297,1,0.5694444444444445,0.5023041474654378
39,line,0.42592592592592593,1,0.5876642771804063,0.5023041474654378
39,branch,0.46296296296296297,1,0.6013729246487868,0.5023041474654378
39,ga_multi,0.4074074074074074,1,0.5688657407407408,0.5023041474654378
39,majority ensemble,0.46296296296296297,1,0.7752052545155993,0.5161290322580645
39,union ensemble,0.35185185185185186,1,0.7878021978021978,0.4009216589861751
39,intersection ensemble,0.5370370370370371,5,0.47831325301204825,0.6175115207373272
