Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
0,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
0,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
0,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
0,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
0,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
0,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
0,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
1,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
1,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
1,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
1,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
1,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
1,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
1,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
2,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
2,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
2,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
2,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
2,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
2,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
2,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
3,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
3,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
3,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
3,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
3,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
3,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
3,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
4,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
4,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
4,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
4,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
4,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
4,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
4,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
5,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
5,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
5,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
5,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
5,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
5,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
5,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
6,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
6,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
6,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
6,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
6,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
6,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
6,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
7,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
7,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
7,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
7,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
7,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
7,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
7,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
8,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
8,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
8,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
8,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
8,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
8,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
8,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
9,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
9,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
9,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
9,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
9,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
9,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
9,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
10,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
10,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
10,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
10,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
10,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
10,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
10,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
11,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
11,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
11,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
11,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
11,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
11,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
11,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
12,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
12,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
12,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
12,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
12,majority ensemble,0.5714285714285714,1,0.8313492063492064,0.7704918032786885
12,union ensemble,0.38095238095238093,1,0.8627622377622378,0.639344262295082
12,intersection ensemble,0.6666666666666666,2,0.6523809523809524,0.8770491803278688
13,function,0.6190476190476191,1,0.6791666666666667,0.7540983606557377
13,line,0.5238095238095238,5,0.5766666666666668,0.7540983606557377
13,branch,0.47619047619047616,7,0.5015151515151516,0.7540983606557377
13,ga_multi,0.5714285714285714,5,0.5796296296296296,0.7540983606557377
