Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
6,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
6,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
6,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
6,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
6,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
7,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
7,line,0.625,1,0.5987654320987654,0.7545454545454545
7,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
7,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
7,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
7,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
7,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
8,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
8,line,0.625,1,0.5987654320987654,0.7545454545454545
8,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
8,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
8,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
8,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
8,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
9,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
9,line,0.625,1,0.5987654320987654,0.7545454545454545
9,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
9,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
9,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
9,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
9,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
10,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
10,line,0.625,1,0.5987654320987654,0.7545454545454545
10,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
10,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
10,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
10,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
10,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
11,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
11,line,0.625,1,0.5987654320987654,0.7545454545454545
11,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
11,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
11,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
11,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
11,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
12,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
12,line,0.625,1,0.5987654320987654,0.7545454545454545
12,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
12,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
12,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
12,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
12,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
13,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
13,line,0.625,1,0.5987654320987654,0.7545454545454545
13,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
13,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
13,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
13,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
13,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
14,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
14,line,0.625,1,0.5987654320987654,0.7545454545454545
14,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
14,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
14,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
